"Order ID","Sale Date","Sale price","COGS","Status","Store Name","Store Id","Customer Invoice Number"
"f3mt-u4sk","2020-07-01 19:07:31.231000","238.1","218.17","done","PandaNow (Sathorn)","f3mt","ABB-0000002156"
"f4gt-hnuj","2020-07-01 19:11:44.337000","55.0","38.94","done","PandaNow (Wattana)","f4gt","ABB-0000002157"
"f0yg-q3rv","2020-07-01 19:12:03.548000","86.0","127.76","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002158"
"f0yg-6vsj","2020-07-01 19:13:14.992000","88.0","149.52","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002159"
"f3mt-hs7j","2020-07-01 19:16:43.702000","84.3","143.97","done","PandaNow (Sathorn)","f3mt","ABB-0000002160"
"f3mt-qosb","2020-07-01 19:18:51.189000","86.0","117.56","done","PandaNow (Sathorn)","f3mt","ABB-0000002161"
"f3mt-21fw","2020-07-01 19:20:11.197000","75.0","113.30","done","PandaNow (Sathorn)","f3mt","ABB-0000002162"
"f3mt-u780","2020-07-01 19:21:30.261000","76.56","131.45","done","PandaNow (Sathorn)","f3mt","ABB-0000002164"
"f3mt-rcti","2020-07-01 19:23:07.711000","100.0","142.98","done","PandaNow (Sathorn)","f3mt","ABB-0000002165"
"f4gt-6p4i","2020-07-01 19:24:41.584000","138.04","110.79","done","PandaNow (Wattana)","f4gt","ABB-0000002166"
"f3mt-h01s","2020-07-01 19:26:02.854000","221.86","240.17","done","PandaNow (Sathorn)","f3mt","ABB-0000002170"
"f3mt-r99l","2020-07-01 19:27:28.921000","80.0","112.15","done","PandaNow (Sathorn)","f3mt","ABB-0000002167"
"f3mt-x880","2020-07-01 19:29:14.734000","78.0","121.26","done","PandaNow (Sathorn)","f3mt","ABB-0000002168"
"f0yg-8vok","2020-07-01 19:30:11.324000","77.0","93.56","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002175"
"f3mt-0r1z","2020-07-01 19:30:36.029000","87.4","147.76","done","PandaNow (Sathorn)","f3mt","ABB-0000002172"
"f4gt-1x46","2020-07-01 19:30:58.645000","172.0","224.19","done","PandaNow (Wattana)","f4gt","ABB-0000002169"
"f3mt-px7s","2020-07-01 19:30:59.517000","88.84","158.41","done","PandaNow (Sathorn)","f3mt","ABB-0000002171"
"f3mt-sipo","2020-07-01 19:32:00.659000","90.87","130.11","done","PandaNow (Sathorn)","f3mt","ABB-0000002174"
"f3mt-90e0","2020-07-01 19:32:46.314000","121.0","74.02","done","PandaNow (Sathorn)","f3mt","ABB-0000002177"
"f4gt-topf","2020-07-01 19:33:40.822000","521.0","433.13","done","PandaNow (Wattana)","f4gt","ABB-0000002178"
"f0yg-ofap","2020-07-01 19:34:05.638000","127.4","176.47","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002173"
"f0yg-wb5x","2020-07-01 19:36:04.237000","198.0","224.48","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002176"
"f4gt-9mjg","2020-07-01 19:39:16.144000","55.0","38.94","done","PandaNow (Wattana)","f4gt","ABB-0000002180"
"f4gt-phmi","2020-07-01 19:47:37.564000","270.0","198.64","done","PandaNow (Wattana)","f4gt","ABB-0000002181"
"f3mt-bjtd","2020-07-01 19:48:58.239000","100.0","142.98","done","PandaNow (Sathorn)","f3mt","ABB-0000002179"
"f4gt-kis1","2020-07-01 19:51:28.322000","116.0","161.50","done","PandaNow (Wattana)","f4gt","ABB-0000002182"
"f4gt-doar","2020-07-01 19:54:39.221000","90.23","131.59","done","PandaNow (Wattana)","f4gt","ABB-0000002184"
"f0yg-au8u","2020-07-01 19:54:54.365000","79.5","138.69","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002183"
"f0yg-w5ai","2020-07-01 19:55:58.134000","199.0","142.71","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002185"
"f4gt-nxp1","2020-07-01 18:44:03.622000","76.5","124.14","done","PandaNow (Wattana)","f4gt","ABB-0000002190"
"f4gt-7bd8","2020-07-01 18:42:03.646000","75.0","113.34","done","PandaNow (Wattana)","f4gt","ABB-0000002187"
"f4gt-cg2t","2020-07-01 18:42:03.567000","75.5","193.44","done","PandaNow (Wattana)","f4gt","ABB-0000002189"
"f3mt-vppz","2020-07-01 20:03:11.661000","198.0","162.62","done","PandaNow (Sathorn)","f3mt","ABB-0000002186"
"f3mt-scsu","2020-07-01 20:06:21.947000","61.02","48.09","done","PandaNow (Sathorn)","f3mt","ABB-0000002188"
"f0yg-ezgj","2020-07-01 20:24:39","78.79","135.86","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002192"
"f4gt-vt2f","2020-07-01 20:55:00.809000","306.69","286.13","done","PandaNow (Wattana)","f4gt","ABB-0000002193"
"f4gt-ewoo","2020-07-01 21:03:49.417000","434.7","374.54","done","PandaNow (Wattana)","f4gt","ABB-0000002194"
"f0yg-w460","2020-07-01 21:30:06.567000","105.11","90.04","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002195"
"f3mt-lipt","2020-07-01 21:33:37.965000","120.0","92.30","done","PandaNow (Sathorn)","f3mt","ABB-0000002196"
"f0yg-hqeg","2020-07-01 21:38:26.478000","368.0","332.55","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002197"
"f4gt-7cxb","2020-07-01 21:45:04.136000","195.3","214.46","done","PandaNow (Wattana)","f4gt","ABB-0000002198"
"f4gt-a50o","2020-07-01 21:45:46.407000","368.0","286.13","done","PandaNow (Wattana)","f4gt","ABB-0000002200"
"f0yg-imcp","2020-07-01 21:46:29.092000","348.0","281.48","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002199"
"f3mt-bo3k","2020-07-01 21:47:41.743000","143.92","102.09","done","PandaNow (Sathorn)","f3mt","ABB-0000002201"
"f0yg-eahj","2020-07-01 21:53:14.944000","117.0","87.48","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002202"
"f0yg-vpi5","2020-07-01 21:53:30.542000","55.22","94.68","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002203"
"f4gt-5wpf","2020-07-01 22:17:14.705000","140.0","103.06","done","PandaNow (Wattana)","f4gt","ABB-0000002204"
"f4gt-3o1e","2020-07-01 22:27:51.486000","95.0","76.64","done","PandaNow (Wattana)","f4gt","ABB-0000002205"
"f0yg-e8qx","2020-07-01 22:30:46.090000","80.0","132.67","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002206"
"f0yg-kkn9","2020-07-01 22:32:02.599000","5.11","89.75","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002207"
"f3mt-l1og","2020-07-01 22:33:24.756000","133.65","99.71","done","PandaNow (Sathorn)","f3mt","ABB-0000002208"
"f3mt-vqtb","2020-07-01 22:50:30.735000","108.86","93.56","done","PandaNow (Sathorn)","f3mt","ABB-0000002209"
"f4gt-mbgb","2020-07-01 22:59:48.393000","100.0","72.28","done","PandaNow (Wattana)","f4gt","ABB-0000002210"
"f3mt-fr61","2020-07-01 23:02:41.987000","75.0","51.17","done","PandaNow (Sathorn)","f3mt","ABB-0000002211"
"f4gt-vuoz","2020-07-01 23:10:33.105000","125.0","75.93","done","PandaNow (Wattana)","f4gt","ABB-0000002212"
"f4gt-v1zp","2020-07-01 23:14:15.349000","50.0","41.58","done","PandaNow (Wattana)","f4gt","ABB-0000002213"
"f0yg-r501","2020-07-01 23:17:20.261000","108.0","81.61","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002214"
"f4gt-7qs5","2020-07-01 23:29:33.766000","50.0","33.81","done","PandaNow (Wattana)","f4gt","ABB-0000002215"
"f3mt-7hps","2020-07-01 23:35:46.249000","75.11","60.74","done","PandaNow (Sathorn)","f3mt","ABB-0000002216"
"f0yg-l89n","2020-07-01 23:46:12.983000","54.0","42.99","done","PandaNow (Lat Phrao)","f0yg","20202932"
"f3mt-3zvp","2020-07-02 00:02:06.026000","77.0","113.73","done","PandaNow (Sathorn)","f3mt","ABB-0000002217"
"f0yg-k3mx","2020-07-02 00:09:18.219000","77.5","109.34","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002218"
"f0yg-l7k9","2020-07-02 00:11:40.078000","180.11","127.24","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002219"
"f3mt-awc1","2020-07-02 00:18:48.579000","75.11","61.55","done","PandaNow (Sathorn)","f3mt","ABB-0000002220"
"f4gt-th5z","2020-07-02 00:31:04.746000","175.0","197.67","done","PandaNow (Wattana)","f4gt","ABB-0000002222"
"f0yg-i6gk","2020-07-02 00:31:49.748000","52.0","41.45","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002221"
"f0yg-pwcs","2020-07-02 00:35:39.013000","91.03","134.26","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002223"
"f3mt-lheo","2020-07-02 00:38:33.562000","110.12","162.68","done","PandaNow (Sathorn)","f3mt","ABB-0000002224"
"f3mt-4noi","2020-07-02 00:57:47.056000","75.5","116.60","done","PandaNow (Sathorn)","f3mt","ABB-0000002225"
"f3mt-2b9m","2020-07-02 01:01:45.788000","75.0","464.50","done","PandaNow (Sathorn)","f3mt","ABB-0000002226"
"f4gt-jhbx","2020-07-02 01:09:16.925000","150.11","192.98","done","PandaNow (Wattana)","f4gt","ABB-0000002227"
"f0yg-l4i6","2020-07-02 01:11:55.742000","77.0","125.23","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002228"
"f4gt-w6mn","2020-07-02 01:12:59.976000","550.2","407.06","done","PandaNow (Wattana)","f4gt","ABB-0000002229"
"f4gt-pdvo","2020-07-02 01:13:57.560000","93.0","138.43","done","PandaNow (Wattana)","f4gt","ABB-0000002230"
"f3mt-r0cf","2020-07-02 01:16:32.781000","83.04","106.75","done","PandaNow (Sathorn)","f3mt","ABB-0000002231"
"f4gt-dmt0","2020-07-02 01:27:52.391000","591.0","483.13","done","PandaNow (Wattana)","f4gt","ABB-0000002232"
"f3mt-a4s0","2020-07-02 01:41:55.497000","75.0","118.54","done","PandaNow (Sathorn)","f3mt","ABB-0000002233"
"f3mt-5kmc","2020-07-02 01:42:20.701000","77.5","333.79","done","PandaNow (Sathorn)","f3mt","ABB-0000002234"
"f4gt-2t5k","2020-07-02 01:49:29.146000","79.0","59.41","done","PandaNow (Wattana)","f4gt","ABB-0000002235"
"f0yg-zzlt","2020-07-02 01:50:13.776000","83.5","143.79","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002236"
"f0yg-7xc6","2020-07-02 02:27:41.927000","75.0","121.07","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002237"
"f0yg-62jv","2020-07-02 02:39:10.234000","85.87","137.05","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002238"
"f0yg-5bnr","2020-07-02 02:50:58.421000","116.02","163.88","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002239"
"f3mt-522e","2020-07-02 03:03:25.910000","76.75","125.00","done","PandaNow (Sathorn)","f3mt","ABB-0000002241"
"f3mt-2522","2020-07-02 03:03:55.603000","75.0","260.06","done","PandaNow (Sathorn)","f3mt","ABB-0000002240"
"f0yg-lb4m","2020-07-02 03:27:44.907000","79.93","229.96","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002242"
"f0yg-jj2a","2020-07-02 03:44:41.044000","83.0","123.36","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002243"
"f3mt-s9ig","2020-07-02 05:44:24.611000","75.5","121.09","cancel","PandaNow (Sathorn)","f3mt","20202960"
"f3mt-xbiy","2020-07-02 05:44:39.444000","75.5","102.09","cancel","PandaNow (Sathorn)","f3mt","20202961"
"f0yg-7dk3","2020-07-02 06:42:33.084000","80.0","113.70","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002244"
"f0yg-bw9y","2020-07-02 06:45:37.240000","81.76","128.15","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002245"
"f3mt-92mb","2020-07-02 07:11:43.738000","87.86","142.02","done","PandaNow (Sathorn)","f3mt","ABB-0000002246"
"f3mt-an7z","2020-07-02 07:27:52.028000","80.2","143.70","done","PandaNow (Sathorn)","f3mt","ABB-0000002248"
"f3mt-nul9","2020-07-02 07:31:01.675000","89.5","159.70","done","PandaNow (Sathorn)","f3mt","ABB-0000002249"
"f4gt-2g6h","2020-07-02 07:37:07.333000","80.08","137.99","done","PandaNow (Wattana)","f4gt","ABB-0000002250"
"f0yg-941s","2020-07-02 07:42:48.362000","148.0","203.74","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002251"
"f3mt-iydv","2020-07-02 07:43:39.081000","78.96","118.48","done","PandaNow (Sathorn)","f3mt","ABB-0000002252"
"f3mt-5u0m","2020-07-02 07:52:37.143000","81.0","134.58","done","PandaNow (Sathorn)","f3mt","ABB-0000002253"
"f3mt-romc","2020-07-02 07:52:43.221000","161.52","142.23","done","PandaNow (Sathorn)","f3mt","ABB-0000002255"
"f0yg-ikcp","2020-07-02 07:53:21.514000","78.0","126.69","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002254"
"f4gt-cg3i","2020-07-02 07:58:02.554000","164.68","205.81","done","PandaNow (Wattana)","f4gt","ABB-0000002257"
"f3mt-a48b","2020-07-02 08:00:00.256000","81.52","142.23","done","PandaNow (Sathorn)","f3mt","ABB-0000002256"
"f3mt-7ykn","2020-07-02 08:01:44.242000","80.2","143.70","done","PandaNow (Sathorn)","f3mt","ABB-0000002258"
"f0yg-qi7s","2020-07-02 08:05:23.302000","80.0","134.91","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002259"
"f3mt-zns9","2020-07-02 08:07:03.919000","79.5","124.83","done","PandaNow (Sathorn)","f3mt","ABB-0000002260"
"f3mt-o214","2020-07-02 08:09:53.573000","139.0","180.73","done","PandaNow (Sathorn)","f3mt","ABB-0000002261"
"f3mt-xgel","2020-07-02 08:11:36.944000","145.02","177.99","done","PandaNow (Sathorn)","f3mt","ABB-0000002262"
"f3mt-deso","2020-07-02 08:17:11.797000","89.2","152.86","done","PandaNow (Sathorn)","f3mt","ABB-0000002263"
"f3mt-3yki","2020-07-02 08:19:40.749000","76.56","131.45","done","PandaNow (Sathorn)","f3mt","ABB-0000002264"
"f3mt-e2jd","2020-07-02 08:21:25.952000","78.96","118.48","done","PandaNow (Sathorn)","f3mt","ABB-0000002265"
"f3mt-cg1p","2020-07-02 08:26:22.729000","90.52","148.41","done","PandaNow (Sathorn)","f3mt","ABB-0000002266"
"f3mt-z9bo","2020-07-02 08:27:05.047000","85.6","133.28","done","PandaNow (Sathorn)","f3mt","ABB-0000002267"
"f3mt-15d1","2020-07-02 08:28:41.357000","81.52","142.23","done","PandaNow (Sathorn)","f3mt","ABB-0000002268"
"f4gt-3bar","2020-07-02 08:34:48.454000","77.61","161.18","done","PandaNow (Wattana)","f4gt","ABB-0000002269"
"f3mt-lixa","2020-07-02 08:39:25.916000","85.06","148.64","done","PandaNow (Sathorn)","f3mt","ABB-0000002270"
"f3mt-hng8","2020-07-02 08:39:34.317000","75.0","125.39","done","PandaNow (Sathorn)","f3mt","ABB-0000002271"
"f3mt-qcfw","2020-07-02 08:39:50.464000","80.26","138.46","done","PandaNow (Sathorn)","f3mt","ABB-0000002272"
"f3mt-ajgb","2020-07-02 08:46:32.445000","89.6","147.27","done","PandaNow (Sathorn)","f3mt","ABB-0000002273"
"f4gt-55ir","2020-07-02 08:46:36.049000","85.0","182.41","done","PandaNow (Wattana)","f4gt","ABB-0000002274"
"f3mt-o50o","2020-07-02 08:47:07.583000","90.1","165.75","done","PandaNow (Sathorn)","f3mt","ABB-0000002276"
"f3mt-uksa","2020-07-02 08:54:41.270000","75.03","124.14","done","PandaNow (Sathorn)","f3mt","ABB-0000002275"
"f4gt-auil","2020-07-02 08:59:58.098000","84.0","198.55","done","PandaNow (Wattana)","f4gt","ABB-0000002277"
"f3mt-dn1z","2020-07-02 09:01:26.989000","83.62","144.65","done","PandaNow (Sathorn)","f3mt","ABB-0000002278"
"f3mt-0fef","2020-07-02 09:03:37.606000","93.17","154.40","done","PandaNow (Sathorn)","f3mt","ABB-0000002279"
"f3mt-56u1","2020-07-02 09:04:58.552000","79.53","139.35","done","PandaNow (Sathorn)","f3mt","ABB-0000002280"
"f3mt-mw7t","2020-07-02 09:04:58.631000","81.0","126.19","done","PandaNow (Sathorn)","f3mt","ABB-0000002283"
"f4gt-7yb8","2020-07-02 09:08:49.240000","76.0","120.88","done","PandaNow (Wattana)","f4gt","ABB-0000002281"
"f3mt-fgnm","2020-07-02 09:10:15.887000","91.6","147.08","done","PandaNow (Sathorn)","f3mt","ABB-0000002282"
"f3mt-g997","2020-07-02 09:11:24.153000","85.5","136.95","done","PandaNow (Sathorn)","f3mt","ABB-0000002285"
"f0yg-qual","2020-07-02 09:13:20.466000","141.4","178.63","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002284"
"f3mt-cod5","2020-07-02 09:15:19.535000","79.57","153.57","done","PandaNow (Sathorn)","f3mt","ABB-0000002287"
"f4gt-nqcf","2020-07-02 09:15:18.969000","119.0","137.63","done","PandaNow (Wattana)","f4gt","ABB-0000002286"
"f0yg-bjou","2020-07-02 09:18:32.894000","85.0","140.22","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002288"
"f4gt-qppl","2020-07-02 09:19:06.725000","88.0","129.91","done","PandaNow (Wattana)","f4gt","ABB-0000002289"
"f3mt-q5vd","2020-07-02 09:22:29.452000","79.0","115.18","done","PandaNow (Sathorn)","f3mt","ABB-0000002290"
"f4gt-wymg","2020-07-02 09:25:04.412000","79.57","131.43","done","PandaNow (Wattana)","f4gt","ABB-0000002291"
"f3mt-cten","2020-07-02 09:28:51.134000","117.1","162.98","done","PandaNow (Sathorn)","f3mt","ABB-0000002292"
"f0yg-rtyp","2020-07-02 08:09:03.684000","75.0","104.94","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002331"
"f0yg-fzq3","2020-07-02 09:15:04.127000","115.0","153.08","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002293"
"f3mt-ix6u","2020-07-02 09:34:53.561000","139.05","206.23","done","PandaNow (Sathorn)","f3mt","ABB-0000002296"
"f0yg-e903","2020-07-02 09:35:01.545000","75.0","94.01","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002297"
"f3mt-dvc4","2020-07-02 09:38:45.971000","75.22","140.61","done","PandaNow (Sathorn)","f3mt","ABB-0000002294"
"f0yg-hpl2","2020-07-02 09:40:21.920000","159.0","103.73","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002300"
"f0yg-uzjl","2020-07-02 09:41:11.717000","55.0","46.74","done","PandaNow (Lat Phrao)","f0yg","20203017"
"f4gt-0deq","2020-07-02 09:41:46.912000","115.0","136.68","done","PandaNow (Wattana)","f4gt","ABB-0000002295"
"f4gt-xa8s","2020-07-02 09:42:27.963000","88.4","125.15","done","PandaNow (Wattana)","f4gt","ABB-0000002298"
"f0yg-olf4","2020-07-02 09:43:19.906000","75.22","140.61","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002302"
"f3mt-z0k7","2020-07-02 09:43:31.560000","107.48","163.00","done","PandaNow (Sathorn)","f3mt","ABB-0000002299"
"f4gt-izve","2020-07-02 09:44:12.760000","128.8","182.30","done","PandaNow (Wattana)","f4gt","ABB-0000002301"
"f4gt-hh81","2020-07-02 09:49:29.806000","88.6","138.74","done","PandaNow (Wattana)","f4gt","ABB-0000002303"
"f4gt-otu3","2020-07-02 09:51:27.967000","85.0","140.22","done","PandaNow (Wattana)","f4gt","ABB-0000002304"
"f0yg-n9lk","2020-07-02 09:53:45.756000","119.8","154.01","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002309"
"f3mt-xhbc","2020-07-02 09:58:51.493000","162.0","119.98","done","PandaNow (Sathorn)","f3mt","ABB-0000002307"
"f4gt-pjpz","2020-07-02 09:58:57.185000","85.0","140.22","done","PandaNow (Wattana)","f4gt","ABB-0000002305"
"f3mt-tu7c","2020-07-02 09:58:57.544000","88.0","147.04","done","PandaNow (Sathorn)","f3mt","ABB-0000002308"
"f3mt-rz8w","2020-07-02 09:59:47.274000","87.4","147.76","done","PandaNow (Sathorn)","f3mt","ABB-0000002312"
"f3mt-p4vt","2020-07-02 09:59:49.798000","104.0","126.17","done","PandaNow (Sathorn)","f3mt","ABB-0000002310"
"f0yg-i3of","2020-07-02 09:59:50.101000","104.3","162.06","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002306"
"f0yg-hv8j","2020-07-02 08:37:03.962000","77.55","127.40","done","PandaNow (Lat Phrao)","f0yg","20203032"
"f0yg-8c4s","2020-07-02 08:35:03.938000","77.0","125.23","done","PandaNow (Lat Phrao)","f0yg","20203033"
"f3mt-hh9v","2020-07-02 10:05:43.926000","80.0","186.64","done","PandaNow (Sathorn)","f3mt","ABB-0000002313"
"f3mt-z1bk","2020-07-02 10:06:03.689000","82.0","119.98","done","PandaNow (Sathorn)","f3mt","ABB-0000002315"
"f3mt-5rhw","2020-07-02 10:08:20.747000","119.0","148.79","done","PandaNow (Sathorn)","f3mt","ABB-0000002316"
"f0yg-skyn","2020-07-02 10:08:41.099000","80.0","112.14","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002311"
"f4gt-8vmt","2020-07-02 10:11:09.869000","79.7","137.89","done","PandaNow (Wattana)","f4gt","ABB-0000002314"
"f6cs-blfu","2020-07-02 10:14:29.840000","74.88","69.83","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000002317"
"f3mt-0k96","2020-07-02 10:14:50.637000","79.5","132.67","done","PandaNow (Sathorn)","f3mt","ABB-0000002318"
"f3mt-ya0k","2020-07-02 10:18:27.827000","116.2","163.00","done","PandaNow (Sathorn)","f3mt","ABB-0000002319"
"f3mt-0d8q","2020-07-02 10:19:58.496000","107.48","163.00","done","PandaNow (Sathorn)","f3mt","ABB-0000002320"
"f0yg-h383","2020-07-02 10:23:31.258000","666.24","649.60","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002321"
"f3mt-1rc2","2020-07-02 10:30:03.184000","98.0","142.29","done","PandaNow (Sathorn)","f3mt","ABB-0000002322"
"f3mt-h072","2020-07-02 10:31:21.786000","97.0","135.70","done","PandaNow (Sathorn)","f3mt","ABB-0000002323"
"f3mt-12zz","2020-07-02 10:34:11.035000","80.0","105.80","done","PandaNow (Sathorn)","f3mt","ABB-0000002325"
"f4gt-p5zo","2020-07-02 10:34:46.574000","77.99","134.92","done","PandaNow (Wattana)","f4gt","ABB-0000002328"
"f3mt-2dht","2020-07-02 10:36:44.600000","83.65","129.44","done","PandaNow (Sathorn)","f3mt","ABB-0000002326"
"f0yg-zv2h","2020-07-02 10:37:11.586000","80.0","60.45","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002324"
"f4gt-v992","2020-07-02 10:39:22.035000","90.0","124.91","done","PandaNow (Wattana)","f4gt","ABB-0000002327"
"f0yg-30vf","2020-07-02 09:14:04.005000","84.0","111.20","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002330"
"f3mt-lrl1","2020-07-02 10:45:09.923000","129.0","121.03","done","PandaNow (Sathorn)","f3mt","ABB-0000002329"
"f4gt-1vdc","2020-07-02 10:46:57.533000","76.05","134.25","done","PandaNow (Wattana)","f4gt","ABB-0000002332"
"f0yg-w3vh","2020-07-02 10:49:21.268000","88.0","127.42","done","PandaNow (Lat Phrao)","f0yg","ABB-0000002333"
"f4gt-zxzp","2020-07-02 10:51:50.916000","84.0","132.00","done","PandaNow (Wattana)","f4gt","ABB-0000002334"
"f3mt-s8n3","2020-07-02 10:52:41.340000","119.0","148.79","done","PandaNow (Sathorn)","f3mt","ABB-0000002336"
"f3mt-2o91","2020-07-02 10:53:02.226000","77.32","124.68","done","PandaNow (Sathorn)","f3mt","ABB-0000002337"
"f3mt-7y5t","2020-07-02 10:53:39.323000","75.76","159.14","done","PandaNow (Sathorn)","f3mt","ABB-0000002339"
"f3mt-ftkx","2020-07-02 10:53:50.921000","76.05","125.90","done","PandaNow (Sathorn)","f3mt","ABB-0000002335"
"f3mt-ivlz","2020-07-02 10:56:08.970000","119.0","148.79","done","PandaNow (Sathorn)","f3mt","ABB-0000002338"
"f4gt-uvah","2020-07-02 10:57:13.298000","78.5","117.37","done","PandaNow (Wattana)","f4gt","ABB-0000002341"
"f4gt-c3lo","2020-07-02 10:59:44.558000","150.0","182.72","done","PandaNow (Wattana)","f4gt","ABB-0000002340"
"f3mt-ylhu","2020-07-02 11:01:10.061000","82.1","146.03","done","PandaNow (Sathorn)","f3mt","ABB-0000002342"
"f3mt-dotw","2020-07-02 11:02:17.704000","77.01","122.13","done","PandaNow (Sathorn)","f3mt","ABB-0000002344"
"f3mt-617m","2020-07-02 11:07:59.278000","150.0","112.74","done","PandaNow (Sathorn)","f3mt","ABB-0000002345"
"f4gt-rr9x","2020-07-02 11:11:11.740000","158.1","134.84","done","PandaNow (Wattana)","f4gt","ABB-0000002343"
